BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,STATE,EVENT_TYPE,CZ_NAME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,MAGNITUDE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,FLOOD_CAUSE,MONTH_NAME
201707,19,2100,Florida,Tornado,PLAINS,25.5352,-87.598,25.6929,-87.5046,EF0,0.0,0,0,2K,,July
201605,20,1907,Virginia,Thunderstorm Wind,CENTRAL,37.0501,-76.4075,37.1815,-76.6481,,88.0,0,0,68K,,May
201002,22,1426,New York,Winter Storm,NORTHERN,41.4087,-75.9363,41.4733,-75.764,,10.0,0,0,131K,,February
201403,18,1020,Illinois,Thunderstorm Wind,BASIN,37.2321,-91.2605,37.1566,-91.2053,,72.5,0,0,45K,,March
201409,22,0639,Texas,Thunderstorm Wind,NORTHERN,30.9,-102.1245,30.6556,-102.279,,39.6,0,0,14K,,September
201009,1,1625,Iowa,Tornado,WESTERN,41.883,-91.296,41.801,-91.1629,EF1,0.0,0,0,39K,,September
202108,1,0751,Oklahoma,Tornado,CENTRAL,36.5929,-102.6156,36.4725,-102.6181,EF3,0.0,0,0,4.6M,,August
201504,16,1342,Illinois,Hail,COASTAL,37.2141,-88.6481,37.281,-88.8517,,0.27,0,0,5K,,April
201210,23,1747,North Dakota,Flash Flood,DOWNTOWN,48.7767,-100.0534,48.8997,-100.2533,,2.8,0,0,172K,Heavy Rain,October
201207,10,0345,Missouri,Thunderstorm Wind,LAKE,37.0782,-92.3733,37.2765,-92.5262,,41.4,0,0,22K,,July
201001,1,1036,Maine,Winter Storm,BASIN,44.5328,-68.2853,44.7486,-68.4221,,7.2,0,0,8K,,January
201709,3,1000,Iowa,Flash Flood,CREEK,42.2368,-90.6376,42.2691,-90.5815,,3.0,0,0,49K,Heavy Rain,September
201209,3,1616,Oregon,Wildfire,CREEK,43.7151,-118.9627,43.7148,-119.1492,,2204.0,0,0,948K,,September
201408,11,1453,Nebraska,Hail,RIDGE,42.6553,-98.0283,42.8212,-98.2168,,1.0,0,0,9K,,August
201907,14,0234,Indiana,Flash Flood,CENTRAL,40.2696,-86.4175,40.4547,-86.444,,4.8,0,0,150K,Ice Jam,July
201903,20,0051,Wyoming,Winter Storm,COASTAL,42.6812,-106.404,42.5701,-106.4793,,9.7,0,0,26K,,March
201310,23,1000,Minnesota,Thunderstorm Wind,NORTHERN,47.6638,-92.8207,47.6817,-92.9821,,59.4,1,2,5K,,October
202110,20,0418,Washington,Winter Storm,NORTHERN,46.1313,-118.0193,46.1666,-117.9899,,10.1,0,0,8K,,October
201303,2,2232,Indiana,Flash Flood,COASTAL,40.3736,-85.0791,40.3301,-85.3751,,3.4,0,0,153K,Dam / Levee Break,March
202109,3,1635,Nebraska,Flash Flood,BASIN,40.9113,-102.6314,40.8599,-102.6137,,2.8,0,2,56K,Heavy Rain,September
201606,29,0701,Mississippi,Tornado,VALLEY,31.9878,-90.266,32.0424,-90.3201,EF1,0.0,0,0,41K,,June
201301,5,1130,Iowa,Thunderstorm Wind,HILL,43.4084,-91.6102,43.5939,-91.6824,,42.9,0,0,10K,,January
201406,16,0547,Texas,Wildfire,NORTHERN,35.5494,-101.5716,35.701,-101.379,,5183.0,0,2,698K,,June
201407,3,0833,North Carolina,Flash Flood,RIVER,33.8214,-76.1188,33.85,-76.297,,3.8,0,0,81K,Heavy Rain,July
202211,17,1927,Illinois,Thunderstorm Wind,DOWNTOWN,40.3633,-90.7765,40.12,-90.9503,,62.2,0,0,16K,,November
201804,23,0226,North Dakota,Thunderstorm Wind,MOUNTAIN,48.0164,-100.6342,47.8507,-100.4671,,55.5,0,0,3K,,April
201404,14,1527,Oklahoma,Hail,WESTERN,35.3196,-98.9133,35.3503,-99.1217,,1.25,0,1,7K,,April
201307,13,1759,Missouri,Flash Flood,HIGHLAND,37.867,-91.2243,37.9312,-91.2888,,2.0,2,0,339K,Heavy Rain,July
202106,27,1813,North Dakota,Hail,RIDGE,48.2204,-100.1797,48.5752,-100.2752,,2.05,0,0,20K,,June
201905,25,1541,Louisiana,Thunderstorm Wind,METRO,29.8462,-91.219,29.9546,-91.0703,,65.6,0,0,20K,,May
201707,6,2311,West Virginia,Thunderstorm Wind,EASTERN,39.5602,-81.9401,39.4697,-81.7881,,54.0,0,0,8K,,July
201203,13,2356,Vermont,Winter Storm,HILL,44.5199,-71.8821,44.4709,-71.7892,,5.2,0,0,120K,,March
201406,2,1526,Missouri,Flash Flood,LAKE,37.1907,-91.7105,37.1427,-91.4485,,6.8,0,0,53K,Heavy Rain,June
201212,26,0833,Oregon,Winter Storm,HIGHLAND,42.3021,-123.997,42.2238,-124.0987,,6.0,0,0,95K,,December
202404,8,1513,Oklahoma,Tornado,METRO,35.0295,-97.9807,34.9453,-97.814,EF0,0.0,0,0,6K,,April
201308,2,0959,Arkansas,Hail,CREEK,34.7154,-93.3099,34.3475,-93.3902,,0.67,0,0,17K,,August
201209,25,0343,Mississippi,Hurricane,VALLEY,33.418,-91.2359,33.4695,-91.2032,,155.4,0,0,2.9M,,September
201304,4,1756,Missouri,Thunderstorm Wind,EASTERN,36.6138,-92.2183,36.7112,-92.1694,,73.4,0,0,6K,,April
202404,28,0724,Iowa,Hail,DOWNTOWN,41.1175,-90.8021,41.1153,-90.9101,,1.22,0,0,21K,,April
201212,28,2117,South Carolina,Thunderstorm Wind,COASTAL,33.545,-80.8779,33.6518,-80.8945,,44.8,0,2,106K,,December
201305,17,0516,Arkansas,Hail,PLAINS,35.6258,-93.2818,35.4861,-93.2528,,0.92,0,0,5K,,May
202007,19,0705,Oklahoma,Hail,SOUTHERN,36.9014,-101.4682,36.8392,-101.4235,,0.89,0,0,7K,,July
201507,22,1322,Indiana,Flash Flood,VALLEY,39.3167,-87.0112,39.3745,-86.7739,,3.0,0,2,268K,Heavy Rain,July
201810,18,1702,Alabama,Thunderstorm Wind,WESTERN,31.455,-85.2904,31.4025,-85.3292,,65.3,0,0,145K,,October
201508,28,0949,Alabama,Flash Flood,SOUTHERN,33.224,-87.6693,33.159,-87.7943,,4.5,0,0,449K,Ice Jam,August
201808,14,1811,Oklahoma,Flash Flood,MOUNTAIN,35.8721,-101.2796,36.0772,-101.2368,,4.9,0,0,26K,Heavy Rain,August
202401,5,1507,North Dakota,Winter Storm,WESTERN,46.4172,-100.6394,46.3457,-100.6762,,16.5,0,0,18K,,January
201105,7,0031,Texas,Tornado,PARK,33.2084,-94.0648,33.276,-93.9292,EF1,0.0,0,0,28K,,May
202007,16,1934,Iowa,Thunderstorm Wind,GROVE,41.9821,-91.4015,42.1603,-91.3048,,73.0,0,0,8K,,July
201010,23,1941,Oklahoma,Tornado,DOWNTOWN,36.8756,-96.9717,36.8292,-96.7665,EF2,0.0,0,0,3.1M,,October
201703,15,1712,Missouri,Thunderstorm Wind,DOWNTOWN,36.7899,-89.7621,36.6744,-89.8108,,90.3,0,1,5K,,March
201802,23,1806,Oklahoma,Tornado,BASIN,35.1249,-97.6348,35.2155,-97.5252,EF0,0.0,0,0,7K,,February
201911,2,1127,Kansas,Thunderstorm Wind,CENTRAL,37.386,-97.648,37.3665,-97.6899,,55.1,0,0,10K,,November
202007,4,1441,Nebraska,Thunderstorm Wind,SOUTHERN,42.3439,-96.9262,42.6795,-96.8303,,43.9,0,0,18K,,July
201101,11,0918,New Jersey,Thunderstorm Wind,HIGHLAND,40.326,-74.1648,40.2824,-74.0418,,48.0,0,0,8K,,January
201209,17,0415,Texas,Hurricane,LAKE,36.346,-96.5767,36.5252,-96.8605,,98.5,0,0,2.7M,,September
202402,8,1345,South Dakota,Tornado,METRO,43.352,-103.267,43.3701,-103.192,EF0,0.0,0,0,4K,,February
201111,9,1344,Oklahoma,Flash Flood,BASIN,34.6546,-102.2905,34.6569,-102.2322,,2.1,0,0,1K,Heavy Rain,November
202108,17,0757,Texas,Hurricane,LAKE,29.4987,-103.7114,29.2977,-103.6279,,127.7,0,0,2.9M,,August
202406,16,1658,Ohio,Tornado,DOWNTOWN,39.4099,-81.4463,39.5091,-81.4981,EF2,0.0,1,7,140K,,June
202406,29,1826,Texas,Hail,HIGHLAND,35.258,-105.7457,35.3843,-105.8131,,0.53,0,0,30K,,June
201204,27,0403,Texas,Thunderstorm Wind,COASTAL,31.8146,-105.5952,31.7795,-105.7719,,59.3,0,0,17K,,April
201807,25,1830,Michigan,Flash Flood,NORTHERN,47.2279,-87.4527,47.2619,-87.3906,,3.6,0,2,229K,Planned Dam Release,July
202102,20,0701,Washington,Winter Storm,SOUTHERN,46.8312,-124.5169,46.8286,-124.6065,,6.3,0,0,147K,,February
201104,8,1917,Massachusetts,Hail,NORTHERN,42.536,-73.02,42.4651,-72.8417,,1.05,0,0,5K,,April
201211,27,1346,Mississippi,Hurricane,MOUNTAIN,32.9808,-88.789,32.8325,-88.7959,,87.3,0,0,19.9M,,November
202405,30,2024,Massachusetts,Thunderstorm Wind,PARK,42.8351,-71.459,43.1459,-71.2012,,48.9,0,0,3K,,May
201005,8,1203,Oklahoma,Thunderstorm Wind,MOUNTAIN,35.6025,-101.7869,35.7409,-102.1412,,72.2,0,0,7K,,May
202007,6,1102,North Dakota,Hail,SOUTHERN,47.8761,-99.3072,47.9455,-99.4301,,0.69,0,0,18K,,July
201705,20,2015,Indiana,Thunderstorm Wind,METRO,39.3096,-87.4972,39.1124,-87.8559,,51.7,0,0,5K,,May
201309,30,1555,Florida,Hurricane,EASTERN,28.824,-84.654,28.8185,-84.6482,,155.4,0,0,5.9M,,September
201004,20,1749,Texas,Thunderstorm Wind,VALLEY,35.9828,-96.5893,35.8824,-96.4419,,88.4,0,1,5K,,April
201311,26,1337,Pennsylvania,Hail,VALLEY,40.2614,-74.8812,40.2167,-74.676,,0.43,0,0,7K,,November
201308,19,0439,Louisiana,Hurricane,RIVER,29.3712,-92.7031,29.5294,-92.9111,,100.8,0,0,19.2M,,August
201806,5,2210,Nebraska,Flash Flood,EASTERN,40.5213,-96.5436,40.7984,-96.4704,,2.9,0,0,85K,Heavy Rain,June
201909,5,1234,Arkansas,Tornado,HIGHLAND,36.1226,-94.5237,36.2,-94.4261,EF4,0.0,0,0,219.6M,,September
201606,2,1723,South Dakota,Thunderstorm Wind,CREEK,43.7252,-103.8355,43.4951,-103.8095,,46.8,0,0,53K,,June
201311,27,1935,Louisiana,Hurricane,BASIN,30.8405,-93.8868,30.9901,-93.9606,,95.7,0,0,547K,,November
202106,4,0838,Illinois,Thunderstorm Wind,WESTERN,40.2549,-87.7672,40.3325,-87.6139,,77.6,0,0,17K,,June
201410,1,1850,Montana,Winter Storm,WESTERN,45.0939,-109.5981,45.107,-109.6066,,13.7,0,0,89K,,October
201407,7,1641,Alabama,Thunderstorm Wind,RIDGE,33.6102,-87.9573,33.6447,-88.0433,,75.1,0,0,22K,,July
201207,8,2054,Wisconsin,Flash Flood,WESTERN,44.8136,-86.5584,44.9682,-86.752,,4.1,0,0,24K,Heavy Rain,July
201310,1,1550,Indiana,Thunderstorm Wind,VALLEY,39.7111,-87.9961,39.5312,-88.2751,,51.5,0,0,152K,,October
202204,5,1755,Wisconsin,Tornado,HIGHLAND,44.3948,-90.0194,44.5319,-89.9922,EF3,0.0,0,0,3.1M,,April
201303,11,1545,South Dakota,Winter Storm,PARK,43.1924,-101.0782,43.1823,-100.791,,13.3,0,0,56K,,March
201402,12,0307,Missouri,Winter Storm,CREEK,39.1839,-92.5693,39.318,-92.6475,,9.8,0,0,38K,,February
202308,23,1653,Texas,Hail,LAKE,33.2938,-101.9358,33.2895,-102.0144,,1.01,0,0,84K,,August
202106,15,1541,Kentucky,Tornado,GROVE,38.5559,-86.2346,38.4541,-86.1414,EF3,0.0,0,0,1.2M,,June
202105,17,1406,Arkansas,Thunderstorm Wind,BASIN,34.9428,-93.0894,35.1349,-92.7052,,52.8,0,0,22K,,May
201707,31,1440,Michigan,Thunderstorm Wind,PARK,43.7895,-85.6741,43.9193,-85.7647,,53.9,0,0,6K,,July
201308,26,1743,Alabama,Flash Flood,COASTAL,33.7181,-86.8089,33.7782,-86.943,,2.0,0,0,430K,Heavy Rain,August
201603,9,2017,Colorado,Hail,DOWNTOWN,40.0667,-102.9192,40.0311,-102.989,,1.65,0,0,53K,,March
201406,30,1401,North Carolina,Hail,COASTAL,35.8299,-78.1069,35.649,-77.8552,,2.05,0,0,35K,,June
202212,24,1017,Wyoming,Winter Storm,METRO,43.4015,-108.2309,43.2896,-108.1765,,9.9,1,1,9K,,December
202208,8,1321,North Carolina,Hurricane,SOUTHERN,36.0233,-83.0051,35.7625,-83.1238,,122.9,1,3,6.9M,,August
201811,16,1454,Kentucky,Winter Storm,PARK,36.9711,-83.7154,36.8276,-83.5219,,4.7,0,0,101K,,November
202208,6,2130,Alabama,Hurricane,METRO,31.3276,-85.9813,31.4096,-85.8887,,151.7,0,0,964K,,August
201209,11,2054,Colorado,Flash Flood,MOUNTAIN,37.9445,-106.1005,38.1359,-106.0869,,4.8,0,0,14K,Dam / Levee Break,September
201209,5,0644,South Dakota,Flash Flood,PARK,44.7599,-101.8358,44.6796,-101.6161,,2.5,0,0,190K,Ice Jam,September
201206,14,1809,Missouri,Tornado,HIGHLAND,39.8912,-92.2986,39.847,-92.4208,EF2,0.0,1,8,762K,,June
202111,20,1934,Mississippi,Tornado,COASTAL,32.5209,-91.3499,32.4436,-91.0909,EF1,0.0,0,6,164K,,November
202305,25,1452,Kansas,Tornado,PARK,37.8807,-99.0875,37.8982,-99.002,EF1,0.0,0,0,9K,,May
201009,9,1821,South Dakota,Thunderstorm Wind,HILL,45.1492,-96.9443,45.3416,-97.0666,,46.2,0,0,20K,,September
201104,6,1420,Louisiana,Hail,NORTHERN,30.5782,-91.1915,30.4691,-91.1413,,0.62,0,0,9K,,April
201905,7,1700,Georgia,Thunderstorm Wind,VALLEY,31.0034,-81.0894,31.1226,-81.0914,,43.2,0,0,14K,,May
201403,24,0740,South Carolina,Flash Flood,EASTERN,34.2925,-82.6126,34.3128,-82.6795,,3.0,0,0,33K,Heavy Rain / Burn Area,March
202208,16,1508,North Carolina,Hurricane,SOUTHERN,36.1306,-80.6736,36.0966,-80.5014,,74.7,0,0,1.3M,,August
202202,13,1925,Wisconsin,Hail,CENTRAL,43.8369,-90.5647,43.9705,-90.3832,,0.62,0,0,101K,,February
201204,23,0258,Missouri,Thunderstorm Wind,METRO,38.4486,-95.7597,38.7027,-95.9603,,53.5,0,0,42K,,April
201008,5,1707,Iowa,Flash Flood,METRO,41.9561,-95.5481,41.9642,-95.4432,,2.1,1,1,392K,Ice Jam,August
201305,16,1532,Nebraska,Hail,LAKE,41.7539,-97.7927,41.7555,-97.6587,,1.74,0,0,8K,,May
201105,24,1146,Alabama,Tornado,BASIN,30.5794,-87.9298,30.5492,-88.0481,EF1,0.0,0,0,69K,,May
201004,9,1622,Indiana,Thunderstorm Wind,VALLEY,41.4237,-85.3526,41.4358,-85.2093,,58.7,0,0,43K,,April
202001,7,0739,Georgia,Hail,EASTERN,31.0779,-82.6107,31.0372,-82.4504,,0.71,0,0,110K,,January
201705,7,0648,Tennessee,Thunderstorm Wind,HILL,36.0303,-85.6912,35.9871,-85.4908,,63.9,0,0,38K,,May
201304,5,1427,Pennsylvania,Thunderstorm Wind,NORTHERN,42.2672,-77.6244,42.3256,-77.4998,,67.8,0,0,23K,,April
201206,19,1823,Iowa,Hail,PARK,43.3168,-95.7789,43.3589,-95.7182,,2.12,0,0,36K,,June
201201,29,0558,Minnesota,Winter Storm,MOUNTAIN,45.1361,-95.0641,44.948,-94.8968,,6.4,0,0,24K,,January
202106,7,1833,Missouri,Flash Flood,GROVE,38.4877,-89.6016,37.9749,-89.4119,,2.1,0,3,70K,Heavy Rain,June
201708,2,0148,Mississippi,Hurricane,SOUTHERN,32.6158,-91.3764,32.6813,-91.6116,,136.6,0,5,5.8M,,August
202305,26,1409,Alabama,Thunderstorm Wind,WESTERN,33.9397,-86.3102,33.7779,-86.1797,,52.0,0,0,10K,,May
201501,8,1732,Minnesota,Hail,WESTERN,49.1797,-95.9465,49.4199,-95.6192,,1.45,0,2,11K,,January
201602,24,0309,Idaho,Winter Storm,DOWNTOWN,48.8522,-111.8421,48.8742,-111.8647,,12.6,0,0,29K,,February
201705,25,1858,Oklahoma,Thunderstorm Wind,DOWNTOWN,36.4502,-98.618,36.4916,-98.6235,,56.2,0,0,3K,,May
202411,16,2101,Louisiana,Hurricane,CENTRAL,29.1685,-90.4636,29.1132,-90.6935,,111.9,0,0,6.1M,,November
201608,3,1620,Kansas,Tornado,COASTAL,39.8695,-94.6941,39.8767,-94.6172,EF1,0.0,1,7,37K,,August
202306,17,0929,Wisconsin,Thunderstorm Wind,LAKE,42.7136,-87.9178,42.6341,-88.0708,,44.6,0,0,7K,,June
201110,10,1033,Idaho,Wildfire,WESTERN,44.8946,-114.6376,44.9956,-114.4324,,1219.0,0,0,3.1M,,October
201901,4,1942,Pennsylvania,Thunderstorm Wind,MOUNTAIN,39.8165,-75.4691,39.7207,-75.5703,,54.8,0,0,41K,,January
202308,1,1417,North Carolina,Flash Flood,RIVER,36.2637,-80.9307,36.0343,-81.0544,,3.6,0,0,21K,Heavy Rain / Burn Area,August
201904,1,1439,Oklahoma,Tornado,LAKE,34.5219,-97.996,34.6195,-98.0063,EF1,0.0,0,0,28K,,April
201204,8,1827,Colorado,Flash Flood,COASTAL,37.1628,-106.1642,37.2103,-106.0904,,2.8,0,0,67K,Heavy Rain,April
202307,7,0640,Texas,Hurricane,CENTRAL,33.6622,-99.082,33.6034,-98.8055,,141.7,0,0,2.2M,,July
202304,10,1052,Colorado,Flash Flood,EASTERN,38.6554,-103.9419,38.7064,-103.7882,,1.9,0,0,467K,Heavy Rain,April
201204,19,1104,Iowa,Thunderstorm Wind,NORTHERN,41.2259,-92.1904,41.2783,-92.2166,,61.7,0,0,46K,,April
201307,23,1802,Iowa,Flash Flood,METRO,42.5044,-93.4379,42.3076,-93.6362,,3.0,0,0,63K,Heavy Rain,July
201208,18,1532,Mississippi,Flash Flood,COASTAL,31.5099,-90.8859,31.9364,-90.7898,,3.7,0,0,31K,Ice Jam,August
201102,23,1410,Illinois,Tornado,WESTERN,39.6626,-89.7596,39.7853,-89.7868,EF0,0.0,0,0,21K,,February
201309,7,0856,North Carolina,Hurricane,LAKE,35.6606,-79.0062,35.6445,-79.1903,,147.2,0,0,5.0M,,September
202008,6,1700,Pennsylvania,Flash Flood,DOWNTOWN,41.0229,-75.6311,41.1484,-75.5949,,2.7,0,0,59K,Ice Jam,August
202003,19,2310,North Dakota,Winter Storm,NORTHERN,47.2062,-102.0146,46.9188,-101.7568,,7.8,0,0,17K,,March
201909,16,1811,Nebraska,Thunderstorm Wind,MOUNTAIN,40.1272,-97.9879,40.0445,-98.0002,,53.3,0,0,10K,,September
202306,24,2100,South Dakota,Thunderstorm Wind,VALLEY,43.5037,-97.9515,43.5678,-97.9684,,71.1,0,0,4K,,June
202207,24,1037,Maryland,Hail,EASTERN,38.9748,-77.5623,38.8296,-77.6926,,0.8,0,0,3K,,July
202207,27,2307,Louisiana,Hurricane,EASTERN,31.5496,-91.9327,31.4663,-91.8269,,64.0,0,0,118.7M,,July
201504,2,1926,North Carolina,Flash Flood,NORTHERN,35.0101,-79.7302,34.9325,-79.9564,,3.1,0,1,15K,Heavy Rain,April
201208,28,1615,Arkansas,Hail,DOWNTOWN,33.747,-94.5276,33.8079,-94.5546,,0.72,0,0,36K,,August
201811,10,0111,Florida,Hurricane,MOUNTAIN,30.501,-85.5561,30.7108,-85.6472,,146.7,0,0,2.7M,,November
201408,24,1840,Texas,Thunderstorm Wind,BASIN,34.3594,-100.4484,34.1155,-100.4612,,53.5,0,0,29K,,August
201105,20,1850,New York,Thunderstorm Wind,HILL,42.4491,-72.9076,42.5111,-72.9472,,62.2,0,0,25K,,May
201601,19,0051,Massachusetts,Winter Storm,RIVER,42.7894,-70.2806,42.7655,-70.1588,,7.6,0,0,131K,,January
201109,3,2020,Iowa,Flash Flood,WESTERN,43.2769,-95.4822,43.2844,-95.2274,,2.5,0,0,127K,Heavy Rain,September
202101,1,0155,Connecticut,Winter Storm,DOWNTOWN,42.0493,-72.9518,42.1513,-72.8838,,17.7,0,0,67K,,January
201407,29,1800,Oklahoma,Hail,HIGHLAND,36.1694,-97.7322,36.5574,-97.6345,,1.02,0,0,126K,,July
202408,5,1624,North Carolina,Hail,WESTERN,34.1139,-79.7807,34.4141,-79.5842,,0.92,0,0,15K,,August
202008,23,0814,Wisconsin,Thunderstorm Wind,LAKE,42.7032,-87.7113,42.545,-87.9069,,96.7,0,0,15K,,August
202406,30,0834,Missouri,Hail,DOWNTOWN,39.1462,-91.7909,38.9266,-91.782,,0.7,0,0,36K,,June
201705,9,1518,Nebraska,Flash Flood,NORTHERN,40.2665,-101.1806,40.4029,-101.0236,,2.9,0,0,224K,Dam / Levee Break,May
202009,17,2038,Mississippi,Flash Flood,PARK,32.7462,-89.6344,32.5401,-89.8002,,1.9,1,1,86K,Heavy Rain,September
201904,1,0831,Texas,Flash Flood,HILL,31.5936,-105.7204,31.4925,-105.4684,,2.8,0,0,277K,Heavy Rain,April
202006,5,1131,North Dakota,Thunderstorm Wind,BASIN,46.2604,-101.4452,46.4055,-101.1877,,47.6,0,0,4K,,June
201206,3,1006,Pennsylvania,Tornado,BASIN,41.6023,-78.3831,41.6178,-78.222,EF0,0.0,0,0,5K,,June
201306,16,1731,Texas,Tornado,PLAINS,31.1203,-100.3759,31.1777,-100.3748,EF0,0.0,0,0,7K,,June
201910,22,1201,New Jersey,Winter Storm,HIGHLAND,41.2254,-75.4525,41.0779,-75.4241,,6.6,0,2,25K,,October
201807,29,2038,Kansas,Flash Flood,GROVE,38.2566,-96.855,38.2599,-96.7748,,3.6,2,1,150K,Heavy Rain,July
201808,7,1727,Kansas,Thunderstorm Wind,VALLEY,37.1409,-98.3172,37.0086,-98.0661,,72.3,0,0,7K,,August
201407,27,2239,Michigan,Flash Flood,DOWNTOWN,46.2915,-89.1943,46.432,-89.4476,,2.3,0,0,91K,Heavy Rain / Burn Area,July
201109,4,1634,Ohio,Hail,HIGHLAND,38.4314,-83.7265,38.4754,-83.5312,,1.06,0,0,75K,,September
201903,1,2041,Ohio,Flash Flood,RIVER,41.3118,-81.7847,41.3045,-81.8135,,3.3,0,0,112K,Ice Jam,March
202208,31,1113,Illinois,Hail,SOUTHERN,39.9465,-89.2146,39.7141,-89.4804,,0.73,0,0,39K,,August
202007,19,1333,Virginia,Hurricane,CREEK,37.212,-78.2329,37.0685,-78.2902,,67.1,0,0,12.1M,,July
201407,17,0139,Oklahoma,Flash Flood,METRO,34.2028,-94.6394,34.2134,-94.6441,,2.4,0,0,56K,Heavy Rain,July
201404,9,1409,Oklahoma,Hail,GROVE,34.9724,-100.179,34.8658,-100.1576,,1.57,0,0,5K,,April
201006,18,0006,Nebraska,Flash Flood,PARK,41.7344,-99.7679,41.5448,-99.5235,,3.3,0,0,197K,Heavy Rain,June
201507,28,1704,Mississippi,Hurricane,WESTERN,34.0544,-90.2079,34.0327,-90.2752,,73.5,0,0,7.9M,,July
202402,28,1623,Kansas,Tornado,WESTERN,38.8752,-95.8861,38.7783,-95.8656,EF3,0.0,0,0,18.8M,,February
201504,24,0950,Tennessee,Thunderstorm Wind,CREEK,35.2957,-89.7034,35.3018,-89.6868,,55.6,0,0,5K,,April
202005,21,0533,Minnesota,Hail,PLAINS,44.9751,-90.0625,45.0297,-90.173,,0.58,0,0,23K,,May
201101,23,1206,Virginia,Flash Flood,EASTERN,36.9425,-82.1474,37.0477,-82.2812,,2.7,0,0,79K,Heavy Rain,January
201005,13,1310,Arkansas,Tornado,HIGHLAND,33.4911,-91.1938,33.4588,-91.147,EF1,0.0,0,0,48K,,May
201507,5,0542,Georgia,Flash Flood,WESTERN,32.6493,-85.2009,32.9714,-85.0522,,1.9,0,0,1.0M,Heavy Rain,July
202110,31,0751,Florida,Hurricane,DOWNTOWN,30.7594,-86.0309,30.6769,-85.7581,,148.3,0,0,2.3M,,October
201609,12,1442,Ohio,Flash Flood,HILL,39.6755,-81.2629,39.6058,-81.3024,,2.0,0,0,34K,Heavy Rain,September
201705,16,1148,Florida,Tornado,GROVE,30.4437,-83.6731,30.517,-83.6822,EF1,0.0,0,0,25K,,May
201906,25,1526,South Dakota,Hail,PARK,43.2596,-96.6941,43.4137,-96.6554,,1.32,0,0,55K,,June
202208,5,1410,Illinois,Hail,LAKE,39.6422,-89.8584,39.6892,-89.6545,,1.11,0,0,33K,,August
201909,8,2045,Nebraska,Thunderstorm Wind,WESTERN,42.9143,-100.4053,42.9806,-100.4897,,46.3,0,0,27K,,September
201807,15,1745,Indiana,Tornado,HIGHLAND,39.801,-87.3803,39.8312,-87.3421,EF0,0.0,0,0,3K,,July
202309,3,1119,North Carolina,Flash Flood,MOUNTAIN,34.7535,-81.5078,34.5833,-81.4372,,6.6,1,0,110K,Ice Jam,September
201312,19,1842,Louisiana,Flash Flood,EASTERN,31.7935,-91.2522,31.8778,-91.3492,,3.5,0,0,44K,Planned Dam Release,December
201909,20,0132,Texas,Hurricane,DOWNTOWN,30.1902,-98.0409,30.2715,-98.1233,,76.3,0,0,7.6M,,September
202306,27,1351,Ohio,Hail,VALLEY,38.4498,-82.1067,38.4056,-81.9741,,0.69,0,0,5K,,June
201112,6,1458,Texas,Tornado,RIVER,33.7489,-96.9593,33.7895,-96.8825,EF1,0.0,0,0,8K,,December
201212,9,1406,Texas,Thunderstorm Wind,METRO,30.2679,-102.6225,30.3086,-102.7805,,59.9,0,0,11K,,December
202208,17,2155,Pennsylvania,Thunderstorm Wind,NORTHERN,41.6161,-77.8904,41.7024,-78.0473,,52.5,0,0,39K,,August
201105,21,0742,Ohio,Thunderstorm Wind,METRO,40.6096,-82.2999,40.6477,-82.4812,,74.7,0,0,24K,,May
201606,27,2209,Connecticut,Flash Flood,RIVER,41.8906,-73.2496,41.7392,-73.2513,,1.6,0,0,107K,Dam / Levee Break,June
202208,29,1232,Louisiana,Tornado,METRO,29.9379,-89.1293,29.8657,-89.2029,EF0,0.0,1,3,11K,,August
201306,27,1901,Georgia,Hail,CREEK,33.0622,-81.595,33.1963,-81.8642,,0.81,0,0,56K,,June
201110,13,1747,Kansas,Thunderstorm Wind,WESTERN,39.29,-97.5907,39.561,-97.4367,,60.1,0,0,6K,,October
202206,17,0502,Texas,Wildfire,RIVER,32.7566,-99.8798,32.6535,-99.4914,,1717.0,0,0,374K,,June
201308,7,1835,Tennessee,Thunderstorm Wind,RIDGE,35.5317,-82.5137,35.476,-82.4812,,45.3,0,0,7K,,August
202210,5,1853,South Dakota,Thunderstorm Wind,COASTAL,44.8346,-97.5921,44.8336,-97.7979,,53.7,0,0,9K,,October
201003,4,1418,Alabama,Tornado,SOUTHERN,30.9406,-86.0926,30.9597,-86.1942,EF2,0.0,0,0,475K,,March
201409,17,2300,Massachusetts,Hurricane,EASTERN,41.4526,-71.5344,41.4986,-71.6979,,140.3,0,0,2.6M,,September
201307,21,1159,Colorado,Flash Flood,VALLEY,37.2854,-106.3462,37.2703,-106.3052,,1.6,0,0,95K,Heavy Rain,July
201207,23,0035,South Carolina,Hurricane,NORTHERN,32.2892,-80.2467,32.4284,-80.2551,,91.3,0,0,725K,,July
201204,7,2251,Mississippi,Flash Flood,COASTAL,31.5742,-88.2909,31.6151,-88.2525,,2.0,0,0,55K,Heavy Rain,April
202204,27,1827,Maryland,Thunderstorm Wind,LAKE,39.5074,-75.3478,39.3667,-75.3925,,67.2,0,0,6K,,April
201106,21,0056,Hawaii,Hurricane,MOUNTAIN,20.9061,-159.9457,20.93,-159.9524,,154.2,0,0,3.3M,,June
